transaction_id,user_id,amount,timestamp,card_last4,ip_address,country,device_type,is_fraud,fraud_type,velocity_score,account_age_days
T00272,1483,216.2,2024-01-16 06:21:32,5026,81.228.76.9,US,desktop,0,none,12,909
T00273,5835,441.98,2024-01-16 07:23:53,9614,108.70.214.52,MX,desktop,0,none,16,279
T00274,5082,402.07,2024-01-16 04:35:41,9231,149.248.176.234,AR,desktop,0,none,1,1596
T00275,6269,94.01,2024-01-15 21:00:49,4813,81.29.241.136,US,mobile,0,none,11,2475
T00276,3615,1479.33,2024-01-15 14:19:28,3885,148.198.181.240,CN,mobile,1,account_takeover,96,25
T00277,4875,404.07,2024-01-15 14:51:12,9064,190.180.72.145,ES,mobile,0,none,23,1499
T00278,9882,247.77,2024-01-15 20:04:41,4300,66.10.244.1,US,tablet,0,none,3,260
T00279,3137,92.84,2024-01-16 03:09:42,6978,160.72.56.217,MX,mobile,0,none,11,273
T00280,2188,471.25,2024-01-15 13:44:04,8157,87.165.69.250,MX,desktop,0,none,13,2430
T00281,8982,91.23,2024-01-15 18:43:22,3086,67.89.193.79,ES,desktop,0,none,18,2870
T00282,3911,474.65,2024-01-16 04:35:27,2705,56.162.113.164,ES,mobile,0,none,19,1633
T00283,9129,12.28,2024-01-15 17:39:21,4435,172.171.228.3,CN,tablet,1,card_testing,80,5
T00284,5088,178.49,2024-01-15 14:03:22,7783,108.224.214.249,MX,mobile,0,none,4,2980
T00285,9078,178.86,2024-01-15 10:41:01,1547,176.115.83.116,CO,tablet,0,none,13,445
T00286,5831,1905.74,2024-01-16 05:37:40,8909,42.38.47.87,RU,desktop,1,velocity_fraud,72,10
T00287,1507,328.55,2024-01-15 14:55:01,7705,35.169.105.250,US,mobile,0,none,20,1808
T00288,9849,144.35,2024-01-15 21:08:14,1062,156.251.78.14,MX,desktop,0,none,8,422
T00289,8005,107.84,2024-01-15 12:12:19,6052,75.41.242.217,RU,tablet,1,friendly_fraud,70,6
T00290,7512,447.96,2024-01-15 14:47:35,8303,57.189.195.95,ES,desktop,0,none,9,403
T00291,1731,235.2,2024-01-15 20:31:01,9871,25.77.49.22,AR,tablet,0,none,8,3458
T00292,7782,296.91,2024-01-15 18:52:51,2293,117.243.120.122,CO,tablet,0,none,18,279
T00293,7468,358.58,2024-01-16 00:20:56,3832,183.75.61.244,ES,tablet,0,none,17,2369
T00294,3738,405.19,2024-01-16 06:50:11,3422,184.222.103.211,CO,mobile,0,none,5,204
T00295,5225,364.92,2024-01-16 00:40:51,1202,111.166.141.134,CO,tablet,0,none,3,386
T00296,9561,60.7,2024-01-15 11:40:37,5687,159.51.54.145,ES,tablet,0,none,5,637
T00297,9775,439.56,2024-01-15 18:01:39,7602,165.242.19.45,CO,tablet,0,none,9,1598
T00298,3356,342.0,2024-01-16 01:18:07,5400,186.121.25.191,CO,desktop,0,none,13,188
T00299,7102,656.35,2024-01-15 19:40:56,5414,35.153.226.199,CN,mobile,1,velocity_fraud,96,15
T00300,7828,49.2,2024-01-15 13:47:16,2075,134.191.28.132,CO,tablet,0,none,15,895
T00301,6097,204.68,2024-01-15 15:18:29,1944,17.88.98.225,ES,tablet,0,none,25,3516
T00302,5087,45.94,2024-01-15 12:30:36,1500,211.237.203.163,NG,desktop,1,card_testing,92,6
T00303,4963,299.05,2024-01-15 17:25:03,2480,151.179.176.42,CO,tablet,0,none,6,3595
T00304,5670,8.56,2024-01-16 07:43:24,7709,166.115.105.69,RU,mobile,1,card_testing,88,24
T00305,9409,23.97,2024-01-16 06:08:56,6004,206.4.114.65,RU,tablet,1,card_testing,74,20
T00306,5511,191.36,2024-01-15 11:43:30,1120,129.154.203.150,AR,mobile,0,none,12,1910
T00307,9380,483.41,2024-01-15 10:19:27,6509,82.152.55.124,ES,tablet,0,none,12,2329
T00308,5529,431.44,2024-01-16 05:50:47,7620,48.123.29.207,AR,mobile,0,none,9,2717
T00309,6236,362.04,2024-01-15 09:17:09,4111,117.207.198.189,AR,desktop,0,none,21,2067
T00310,6622,115.07,2024-01-16 07:56:34,3967,101.153.87.216,CO,tablet,0,none,18,2644
T00311,5813,3756.41,2024-01-15 16:07:52,6031,86.45.113.91,RU,tablet,1,account_takeover,93,25
T00312,7889,169.0,2024-01-16 07:05:51,2166,40.240.27.222,AR,desktop,0,none,9,2428
T00313,8736,252.74,2024-01-15 15:17:33,6614,115.27.77.36,ES,desktop,0,none,22,1593
T00314,7704,446.96,2024-01-16 06:58:30,3897,56.41.249.86,AR,tablet,0,none,15,616
T00315,6134,7.33,2024-01-16 06:22:21,8105,50.250.45.34,US,tablet,0,none,9,887
T00316,8035,482.84,2024-01-15 19:43:53,9700,61.191.7.229,MX,tablet,0,none,13,49
T00317,4122,31.52,2024-01-16 05:25:58,6015,34.52.196.129,NG,desktop,1,card_testing,77,7
T00318,3736,15.26,2024-01-16 01:50:48,6885,176.68.175.231,NG,desktop,1,card_testing,79,14
T00319,4087,453.91,2024-01-16 02:22:23,3768,43.108.11.151,US,mobile,0,none,13,108
T00320,3017,327.02,2024-01-15 11:56:10,1323,169.24.24.170,AR,tablet,0,none,2,1566
T00321,1790,211.3,2024-01-16 06:56:56,1152,131.78.105.178,ES,desktop,0,none,13,536
T00322,5933,54.99,2024-01-15 11:49:11,9381,189.70.214.213,ES,tablet,0,none,17,1135
T00323,2928,393.46,2024-01-15 22:55:07,5839,77.103.183.181,ES,mobile,0,none,16,843
T00324,3627,456.07,2024-01-15 11:14:25,2809,61.1.6.172,BR,desktop,1,friendly_fraud,92,29
T00325,9095,39.09,2024-01-15 18:46:40,5327,165.118.233.254,CN,desktop,1,card_testing,72,23
T00326,8606,4395.87,2024-01-15 09:40:14,1158,81.218.59.25,NG,tablet,1,account_takeover,97,9
T00327,3267,89.4,2024-01-15 12:08:40,7566,33.190.175.47,ES,desktop,0,none,12,1822
T00328,7557,139.56,2024-01-15 10:08:06,3611,176.85.57.34,CO,desktop,0,none,13,2855
T00329,2699,297.42,2024-01-15 09:02:57,3140,166.194.183.157,CO,mobile,0,none,19,2808
T00330,8914,60.9,2024-01-16 03:06:28,4669,76.160.6.181,MX,mobile,0,none,14,1835
T00331,6542,345.68,2024-01-16 07:21:10,7305,73.246.177.170,CO,tablet,0,none,20,420
T00332,3435,281.38,2024-01-15 14:01:19,2226,50.240.253.223,MX,tablet,0,none,20,253
T00333,9055,168.79,2024-01-15 16:33:21,2291,150.193.206.210,ES,mobile,0,none,9,236
T00334,8521,288.65,2024-01-16 07:47:18,1291,90.60.254.191,CO,desktop,0,none,3,3538
T00335,2681,22.74,2024-01-16 00:36:36,6584,168.155.105.168,MX,tablet,0,none,18,30
T00336,6953,409.21,2024-01-16 00:28:34,2868,163.242.186.184,ES,tablet,0,none,15,1389
T00337,2596,114.76,2024-01-15 13:58:36,9067,143.191.54.12,AR,tablet,0,none,11,1484
T00338,3301,372.54,2024-01-15 22:18:17,4532,60.96.61.239,AR,tablet,0,none,14,468
T00339,8488,99.34,2024-01-16 07:58:25,9260,172.63.230.118,CO,mobile,0,none,11,471
T00340,3205,7.15,2024-01-16 05:03:52,3845,159.247.90.178,ES,desktop,0,none,24,228
T00341,3103,1033.01,2024-01-15 12:51:21,3263,102.175.150.116,RU,desktop,1,velocity_fraud,82,13
T00342,7762,443.79,2024-01-16 06:43:30,5760,192.111.102.54,ES,desktop,0,none,17,1254
T00343,6657,70.67,2024-01-15 20:49:28,8870,148.165.59.195,US,tablet,0,none,23,2692
T00344,7839,447.46,2024-01-15 13:17:28,1869,143.54.12.98,CO,mobile,0,none,18,1201
T00345,1927,376.34,2024-01-16 03:42:12,1529,25.151.104.193,AR,mobile,0,none,6,1203
T00346,6876,55.73,2024-01-15 18:28:21,1769,175.199.121.131,ES,mobile,0,none,22,3058
T00347,7251,478.57,2024-01-16 00:07:53,4695,13.128.103.159,ES,mobile,0,none,22,1310
T00348,7025,275.57,2024-01-15 14:19:39,9418,124.90.38.48,US,desktop,0,none,20,834
T00349,2955,217.11,2024-01-16 00:58:42,3536,159.130.2.85,US,mobile,0,none,18,1112
T00350,1654,164.7,2024-01-15 19:34:22,9608,87.251.183.19,ES,tablet,0,none,2,3198
T00351,4603,262.7,2024-01-15 16:03:12,4495,147.206.47.90,CO,tablet,0,none,17,682
T00352,6437,150.32,2024-01-15 20:35:51,8301,153.4.58.172,ES,desktop,0,none,25,2562
T00353,4937,308.78,2024-01-15 17:20:31,9851,92.195.58.99,MX,tablet,0,none,20,1028
T00354,5633,1052.9,2024-01-15 10:59:53,2572,76.98.164.132,BR,mobile,1,velocity_fraud,86,14
T00355,3742,387.79,2024-01-15 11:47:01,4368,181.109.217.214,MX,mobile,0,none,18,60
T00356,9810,439.93,2024-01-15 20:04:38,1620,28.78.12.118,CO,tablet,0,none,24,3205
T00357,2433,4012.23,2024-01-15 22:43:31,8094,105.198.230.162,RU,desktop,1,account_takeover,87,2
T00358,6183,26.97,2024-01-16 02:18:27,2738,150.23.37.92,CN,tablet,1,card_testing,90,23
T00359,5748,154.17,2024-01-16 03:25:22,4602,111.15.242.41,CO,desktop,0,none,3,1183
T00360,3234,399.4,2024-01-16 04:12:34,3316,183.191.5.142,US,desktop,0,none,18,1238
T00361,3019,273.2,2024-01-16 07:31:03,9397,192.176.108.106,NG,mobile,1,friendly_fraud,100,2
T00362,3333,114.29,2024-01-16 04:00:45,2198,181.27.236.166,MX,mobile,0,none,9,825
T00363,5762,129.09,2024-01-16 07:51:54,4842,94.182.65.172,ES,desktop,0,none,7,3002
T00364,2639,39.56,2024-01-16 04:38:19,6971,94.156.78.145,CO,desktop,0,none,7,1331
T00365,6182,88.48,2024-01-15 21:05:18,3200,174.223.141.216,US,tablet,0,none,11,1038
T00366,6432,234.11,2024-01-16 06:05:11,2343,151.55.89.166,AR,desktop,0,none,12,3203
T00367,5597,74.3,2024-01-15 08:40:41,9309,170.39.38.229,AR,tablet,0,none,18,834
T00368,1511,291.56,2024-01-15 13:24:41,6993,151.133.241.168,US,mobile,0,none,25,2446
T00369,7430,387.21,2024-01-16 02:17:00,1173,128.46.203.94,AR,mobile,0,none,24,3540
T00370,4913,404.24,2024-01-16 04:37:13,3395,45.228.81.46,US,tablet,0,none,20,2832
T00371,8921,25.01,2024-01-15 15:31:42,9485,77.189.119.11,US,mobile,0,none,25,2027
T00372,6918,459.36,2024-01-16 03:49:09,3848,190.140.134.149,AR,mobile,0,none,2,193
T00373,7171,185.82,2024-01-15 22:46:34,6781,74.192.114.133,MX,tablet,0,none,21,3452
T00374,6653,243.64,2024-01-16 02:44:01,5600,122.84.117.20,ES,mobile,0,none,20,57
T00375,4465,82.89,2024-01-15 12:07:35,8889,68.212.169.185,MX,tablet,0,none,20,2968
T00376,8844,297.44,2024-01-16 05:34:00,3639,72.22.65.147,CO,mobile,0,none,21,3443
T00377,3207,24.4,2024-01-16 04:31:12,1305,76.92.207.154,MX,mobile,0,none,19,631
T00378,5644,112.21,2024-01-16 05:12:48,3979,66.210.73.204,CO,mobile,0,none,20,1960
T00379,9369,363.47,2024-01-15 12:48:49,2778,27.117.193.99,ES,tablet,0,none,11,1887
T00380,1271,430.5,2024-01-16 06:22:56,1639,165.49.90.122,CO,mobile,0,none,17,2833
T00381,9706,63.17,2024-01-15 23:18:59,7068,148.0.220.134,US,tablet,0,none,16,2730
T00382,1711,217.33,2024-01-15 17:16:00,8817,160.50.217.35,CO,desktop,0,none,16,3264
T00383,4809,46.49,2024-01-15 08:15:32,9561,75.96.2.182,ES,desktop,0,none,20,3621
T00384,2930,190.64,2024-01-16 07:43:23,5155,102.54.79.110,AR,desktop,0,none,7,2847
T00385,5281,214.66,2024-01-16 04:18:00,8904,111.104.211.142,AR,tablet,0,none,12,2536
T00386,3928,279.68,2024-01-15 12:20:08,4764,190.203.70.219,ES,desktop,0,none,9,1286
T00387,8317,474.88,2024-01-16 07:09:05,1086,96.26.82.100,ES,desktop,0,none,4,908
T00388,2492,238.48,2024-01-16 06:10:26,1618,77.113.189.21,MX,mobile,0,none,20,1813
T00389,7296,203.32,2024-01-16 01:59:57,8192,162.29.89.164,AR,tablet,0,none,21,2164
T00390,1175,330.16,2024-01-15 09:18:46,6893,163.118.86.173,US,mobile,0,none,17,1201
T00391,4919,487.94,2024-01-15 15:17:35,9482,181.202.207.151,CO,desktop,0,none,3,1160
T00392,1251,38.97,2024-01-15 18:04:02,4707,153.178.177.247,AR,tablet,0,none,3,2281
T00393,4187,204.96,2024-01-15 18:42:48,6570,139.54.37.129,US,desktop,0,none,1,1099
T00394,2917,478.57,2024-01-16 01:36:30,4985,187.226.193.145,ES,desktop,0,none,18,3360
T00395,6565,232.13,2024-01-16 07:04:15,4610,39.132.34.98,MX,desktop,0,none,15,2433
T00396,4767,209.15,2024-01-15 11:23:10,7536,189.134.127.74,ES,mobile,0,none,12,2145
T00397,6603,2487.47,2024-01-15 15:16:10,4847,192.97.255.189,NG,mobile,1,account_takeover,81,6
T00398,4965,107.36,2024-01-15 10:51:27,9071,101.79.54.31,US,tablet,0,none,7,3449
T00399,1108,273.03,2024-01-16 04:55:03,5501,168.161.252.230,CO,desktop,0,none,2,3503
T00400,9041,383.31,2024-01-15 23:24:26,8836,157.65.27.135,CO,mobile,0,none,17,1177
T00401,9859,817.75,2024-01-15 08:18:23,1193,31.235.161.177,RU,desktop,1,velocity_fraud,91,24
T00402,4452,54.87,2024-01-16 01:09:40,6621,150.134.121.69,AR,mobile,0,none,12,2539
T00403,6995,214.85,2024-01-16 04:48:15,3148,112.143.230.47,AR,desktop,0,none,14,2900
T00404,4744,361.8,2024-01-15 08:21:16,3893,60.74.76.122,CO,desktop,0,none,8,2304
T00405,7906,497.8,2024-01-16 04:28:00,1781,90.249.153.65,ES,tablet,0,none,21,2147
T00406,7527,488.17,2024-01-15 21:08:32,6903,25.230.171.67,BR,tablet,1,account_takeover,96,8
T00407,5222,208.82,2024-01-15 19:50:10,9363,157.89.145.91,ES,mobile,0,none,12,3582
T00408,8987,226.23,2024-01-15 20:17:02,7911,128.74.85.164,ES,desktop,0,none,3,1590
T00409,7631,40.32,2024-01-16 07:28:14,7479,91.149.136.155,US,desktop,0,none,6,1437
T00410,5444,391.58,2024-01-15 08:50:27,3048,125.211.85.48,ES,tablet,0,none,12,3093
T00411,4844,470.52,2024-01-15 10:19:21,8752,52.203.52.25,MX,mobile,0,none,23,3100
T00412,9985,266.75,2024-01-15 16:21:02,5053,40.43.199.80,NG,tablet,1,friendly_fraud,72,3
T00413,5655,67.57,2024-01-16 01:20:10,8654,18.182.166.222,US,mobile,0,none,17,3464
T00414,9856,276.53,2024-01-16 07:17:38,9745,161.233.222.135,ES,mobile,0,none,5,2887
T00415,6073,243.42,2024-01-15 13:40:10,5973,88.187.211.67,MX,desktop,0,none,8,3326
T00416,1172,1850.65,2024-01-15 23:40:18,5799,126.244.153.3,CN,tablet,1,account_takeover,85,17
T00417,4788,276.37,2024-01-16 07:31:11,7385,111.127.83.184,ES,desktop,0,none,7,1716
T00418,7199,44.21,2024-01-16 03:22:02,5404,187.139.145.167,ES,tablet,0,none,21,1011
T00419,7765,38.89,2024-01-16 06:40:25,9060,126.231.139.180,MX,tablet,0,none,5,1216
T00420,4076,80.31,2024-01-15 23:57:44,1134,82.137.64.184,US,mobile,0,none,18,120
T00421,4814,24.93,2024-01-15 10:55:15,3393,96.237.16.85,NG,desktop,1,card_testing,80,13
T00422,1918,199.25,2024-01-15 17:03:51,7304,74.195.6.32,US,mobile,0,none,18,1955
T00423,8257,497.3,2024-01-15 19:21:48,6293,180.106.242.100,MX,tablet,0,none,7,1917
T00424,3598,25.88,2024-01-15 09:53:47,4568,133.152.101.93,MX,desktop,0,none,18,2163
T00425,2850,219.91,2024-01-15 09:31:44,8786,40.202.124.3,AR,tablet,0,none,1,715
T00426,3539,49.29,2024-01-15 20:56:38,3521,168.173.30.16,MX,tablet,0,none,6,2077
T00427,9787,67.28,2024-01-15 21:45:14,6868,98.224.98.6,ES,tablet,0,none,8,1327
T00428,3207,24.55,2024-01-15 14:47:41,9906,148.250.97.146,ES,desktop,0,none,23,1822
T00429,6696,236.86,2024-01-15 17:35:17,9873,27.79.230.76,ES,mobile,0,none,20,3554
T00430,7014,389.08,2024-01-15 10:18:22,9830,168.186.122.83,US,mobile,0,none,17,1582
T00431,7348,343.2,2024-01-15 19:43:28,2809,82.165.209.165,US,tablet,0,none,25,2288
T00432,2577,38.01,2024-01-15 09:09:30,7366,37.248.98.26,MX,mobile,0,none,5,761
T00433,9026,352.15,2024-01-15 15:35:59,9051,165.36.6.239,AR,mobile,0,none,9,231
T00434,2310,321.26,2024-01-15 09:28:48,2153,191.29.136.136,CO,desktop,0,none,12,2315
T00435,5979,4810.82,2024-01-16 07:54:58,5075,99.97.98.135,RU,tablet,1,account_takeover,73,3
T00436,3931,281.28,2024-01-15 11:47:24,3733,182.234.218.227,ES,desktop,0,none,24,462
T00437,3955,254.82,2024-01-15 19:49:13,7090,123.180.161.141,ES,tablet,0,none,22,677
T00438,7755,218.14,2024-01-16 04:02:00,5162,154.109.192.197,ES,mobile,0,none,24,1354
T00439,6898,226.51,2024-01-15 18:59:22,1107,162.8.69.228,MX,desktop,0,none,13,30
T00440,5920,111.34,2024-01-16 00:45:41,6827,140.79.48.10,AR,tablet,0,none,11,118
T00441,3557,1784.77,2024-01-15 10:48:38,6319,24.204.111.188,NG,desktop,1,velocity_fraud,77,7
T00442,8905,413.72,2024-01-16 04:58:54,7251,162.153.19.188,ES,mobile,0,none,23,2908
T00443,2285,461.33,2024-01-16 07:01:02,7266,40.116.5.163,CO,desktop,0,none,11,1455
T00444,1886,25.39,2024-01-15 22:18:15,8300,138.113.78.13,US,desktop,0,none,18,2343
T00445,9269,151.99,2024-01-15 22:32:02,5301,22.243.25.141,RU,desktop,1,friendly_fraud,82,4
T00446,2393,220.07,2024-01-16 07:44:51,4212,153.101.249.102,US,desktop,0,none,23,564
T00447,9589,40.46,2024-01-15 23:03:29,7939,157.45.57.172,AR,tablet,0,none,25,1791
T00448,6984,163.77,2024-01-15 13:18:32,8216,53.179.226.160,MX,desktop,0,none,20,2714
T00449,1735,120.58,2024-01-16 06:36:36,3419,31.57.27.63,US,tablet,0,none,22,1561
T00450,5713,15.6,2024-01-16 03:03:05,5237,190.108.104.140,NG,mobile,1,card_testing,85,0
T00451,9991,366.31,2024-01-15 10:11:18,5653,159.22.130.44,MX,desktop,0,none,5,2877
T00452,4288,310.89,2024-01-15 11:55:41,1312,109.138.184.222,MX,mobile,0,none,2,1934
T00453,5792,326.46,2024-01-16 05:44:23,9709,35.161.248.222,ES,tablet,0,none,8,1589
T00454,2442,252.82,2024-01-15 22:19:23,3572,73.156.170.126,MX,mobile,0,none,15,2326
T00455,1301,179.2,2024-01-15 22:05:47,1482,80.31.131.225,US,tablet,0,none,21,1268
T00456,5590,174.18,2024-01-16 04:51:30,3502,107.116.213.62,US,mobile,0,none,13,2720
T00457,7987,455.32,2024-01-15 13:01:42,6062,62.70.103.221,ES,mobile,0,none,11,1869
T00458,9582,217.88,2024-01-15 19:33:48,3384,91.34.60.48,ES,mobile,0,none,25,624
T00459,1483,440.67,2024-01-15 14:50:32,2749,173.140.77.200,AR,desktop,0,none,14,1714
T00460,3155,382.41,2024-01-15 08:56:58,6886,155.118.118.60,AR,tablet,0,none,20,2557
T00461,2302,240.92,2024-01-15 22:06:25,9051,192.191.94.219,ES,desktop,0,none,17,3495
T00462,8763,1286.11,2024-01-15 15:26:52,2083,106.113.103.194,CN,desktop,1,account_takeover,83,24
T00463,3901,492.89,2024-01-15 09:31:22,7232,73.218.207.199,AR,desktop,0,none,20,2036
T00464,6126,469.87,2024-01-16 00:38:06,1694,174.19.55.116,ES,tablet,0,none,19,2462
T00465,5025,200.83,2024-01-16 00:00:13,7521,142.25.97.75,ES,desktop,0,none,24,190
T00466,5989,146.53,2024-01-16 07:31:25,8400,23.72.237.213,AR,tablet,0,none,6,1760
T00467,2481,61.02,2024-01-15 08:54:25,3930,110.211.165.116,ES,mobile,0,none,25,2427
T00468,8433,357.75,2024-01-15 12:29:53,2494,74.165.83.184,CO,mobile,0,none,7,3644
T00469,2870,318.87,2024-01-15 21:51:26,1719,140.81.193.141,CO,tablet,0,none,3,2175
T00470,3799,284.92,2024-01-15 19:12:58,6071,47.91.26.108,US,mobile,0,none,22,3563
T00471,8311,94.44,2024-01-16 02:09:18,9904,74.6.234.128,MX,tablet,0,none,5,860
T00472,1094,249.27,2024-01-16 05:50:56,1107,114.226.40.154,CO,desktop,0,none,7,2441
T00473,5009,142.67,2024-01-15 20:42:26,1601,57.75.28.168,US,mobile,0,none,21,2313
T00474,3381,335.16,2024-01-15 13:52:26,5659,22.55.213.46,AR,mobile,0,none,20,1252
T00475,3906,375.92,2024-01-15 10:27:49,8001,92.188.194.210,MX,desktop,0,none,12,176
T00476,2063,71.6,2024-01-15 15:36:40,1953,144.211.107.179,AR,desktop,0,none,23,3550
T00477,2790,489.78,2024-01-15 19:31:22,5254,186.147.218.156,CO,tablet,0,none,17,389
T00478,9608,313.51,2024-01-15 14:33:00,4812,143.254.252.207,ES,desktop,0,none,5,2546
T00479,5759,5.78,2024-01-15 20:09:10,6728,63.212.211.12,MX,tablet,0,none,1,1934
T00480,4478,3512.08,2024-01-15 20:08:04,6592,77.165.3.30,CN,desktop,1,account_takeover,78,25
T00481,7488,309.92,2024-01-16 01:16:33,1582,94.173.245.235,US,mobile,0,none,1,3438
T00482,3224,315.46,2024-01-16 03:30:39,1306,24.153.161.143,CO,desktop,0,none,18,1402
T00483,4412,169.2,2024-01-16 03:27:08,3719,17.173.192.161,US,desktop,0,none,12,301
T00484,7382,62.84,2024-01-16 02:05:49,4893,18.139.211.23,AR,tablet,0,none,25,1292
T00485,7088,475.61,2024-01-15 15:21:29,2517,38.191.19.200,AR,mobile,0,none,7,2180
T00486,8270,400.52,2024-01-15 11:34:38,9456,133.158.167.37,US,desktop,0,none,17,661
T00487,3174,23.09,2024-01-16 05:38:14,2426,11.159.22.176,ES,mobile,0,none,13,2953
T00488,6460,27.84,2024-01-15 15:18:07,4154,157.159.107.83,AR,mobile,0,none,17,3168
T00489,5695,162.98,2024-01-15 08:33:19,9422,48.80.140.30,MX,desktop,0,none,15,2778
T00490,2677,178.41,2024-01-15 19:20:12,6549,82.125.87.19,US,tablet,0,none,11,1140
T00491,9856,69.39,2024-01-15 22:16:09,3932,108.27.44.110,MX,mobile,0,none,16,2796
T00492,8304,159.66,2024-01-16 01:02:57,2593,129.67.47.209,ES,mobile,0,none,7,2950
T00493,8464,323.99,2024-01-15 21:13:58,7423,67.73.132.234,CO,mobile,0,none,25,1936
T00494,4004,334.26,2024-01-16 01:25:37,8556,26.243.57.90,CO,mobile,0,none,11,1886
T00495,3798,177.56,2024-01-16 07:38:44,2162,113.54.166.143,ES,mobile,0,none,19,551
T00496,5949,203.4,2024-01-15 10:24:18,6582,150.81.246.99,ES,mobile,0,none,14,1007
T00497,4411,297.53,2024-01-15 10:50:09,8972,187.120.88.170,AR,tablet,0,none,14,2353
T00498,2873,234.14,2024-01-15 11:57:33,7208,88.207.35.154,CO,mobile,0,none,18,429
T00499,6364,331.78,2024-01-15 13:25:58,8421,172.0.75.170,US,tablet,0,none,3,921
T00500,9704,309.71,2024-01-15 23:49:40,6640,91.153.155.236,US,tablet,0,none,15,831
T00501,2462,307.69,2024-01-16 04:23:24,6885,25.189.27.1,US,desktop,0,none,17,1685
T00502,2797,433.51,2024-01-15 21:53:32,8130,170.162.195.104,ES,desktop,0,none,8,1798
T00503,9931,90.84,2024-01-15 12:34:15,3200,102.213.78.74,ES,desktop,0,none,5,800
T00504,1190,7.63,2024-01-16 00:36:12,7974,22.70.212.221,BR,mobile,1,card_testing,98,15
T00505,3945,214.94,2024-01-16 02:08:14,4878,57.217.3.148,AR,mobile,0,none,15,1605
T00506,9220,463.65,2024-01-16 05:07:36,8889,155.247.188.29,MX,mobile,0,none,19,1533
T00507,2311,956.63,2024-01-15 09:55:17,6628,121.39.159.157,CN,mobile,1,velocity_fraud,72,16
T00508,9765,237.09,2024-01-15 18:43:36,5738,94.215.180.246,ES,tablet,0,none,17,1951
T00509,3744,1467.59,2024-01-15 18:37:20,1447,122.86.26.169,CN,tablet,1,velocity_fraud,88,8
T00510,5699,67.78,2024-01-15 17:21:19,1232,43.143.140.220,AR,desktop,0,none,3,3517
T00511,2827,455.52,2024-01-15 14:34:59,9640,54.133.120.125,CO,desktop,0,none,24,649
T00512,1542,46.78,2024-01-16 00:01:35,3740,115.196.121.170,US,desktop,0,none,5,2469
T00513,4454,421.71,2024-01-16 01:20:20,5937,23.85.237.103,AR,mobile,0,none,2,2660
T00514,8803,377.45,2024-01-15 13:17:05,9690,190.199.242.68,CO,tablet,0,none,18,987
T00515,8122,197.18,2024-01-16 07:44:27,5466,137.181.221.157,CN,mobile,1,friendly_fraud,80,30
T00516,6488,402.15,2024-01-15 20:17:04,3947,128.123.99.134,ES,desktop,0,none,9,2710
T00517,6132,338.04,2024-01-15 15:59:19,5641,144.53.228.90,CO,mobile,0,none,3,78
T00518,5127,16.73,2024-01-16 06:00:57,3128,65.62.61.23,ES,tablet,0,none,3,262
T00519,7159,450.45,2024-01-16 01:00:04,2240,188.94.129.76,US,mobile,0,none,19,3319
T00520,8429,141.81,2024-01-15 10:16:17,7271,51.37.141.199,AR,desktop,0,none,14,2865
T00521,7366,34.73,2024-01-16 07:30:04,9061,135.102.201.46,CO,mobile,0,none,9,758
T00522,2776,117.01,2024-01-15 10:33:49,5105,67.52.17.19,BR,tablet,1,friendly_fraud,90,3
T00523,8305,82.94,2024-01-15 20:00:31,7411,100.136.77.180,CN,tablet,1,friendly_fraud,90,0
T00524,1060,470.26,2024-01-16 01:33:05,2985,27.115.1.99,CO,desktop,0,none,16,1988
T00525,9770,182.66,2024-01-15 20:22:52,2318,171.46.187.137,CO,mobile,0,none,22,1270
T00526,8530,148.53,2024-01-15 22:12:11,2749,108.97.153.179,ES,mobile,0,none,7,753
T00527,6886,443.18,2024-01-16 05:35:18,4907,19.98.12.185,US,mobile,0,none,15,3041
T00528,9015,397.41,2024-01-15 10:02:27,6533,125.8.18.87,CO,tablet,0,none,21,1290
T00529,1701,109.78,2024-01-15 10:37:21,1604,183.76.119.237,ES,desktop,0,none,21,2763
