customer_id,company_size,plan,monthly_usage,support_tickets,contract_length,monthly_revenue,churned,days_since_last_login,num_users,industry
CUST1456,Small,Basic,145.64,6,12,342.93,1,47,16,Finance
CUST1457,Small,Basic,162.49,4,6,332.47,1,38,5,Manufacturing
CUST1458,Small,Basic,166.59,9,12,342.11,0,47,12,Finance
CUST1459,Small,Basic,123.85,2,6,316.48,1,44,6,Manufacturing
CUST1460,Enterprise,Enterprise,732.42,3,36,4977.88,0,2,210,Manufacturing
CUST1461,Small,Basic,64.97,10,12,325.09,0,27,10,Finance
CUST1462,Small,Basic,205.44,6,12,395.85,1,47,17,Healthcare
CUST1463,Medium,Professional,566.53,5,12,988.73,0,36,53,Retail
CUST1464,Enterprise,Enterprise,815.16,1,36,4411.37,0,2,196,Finance
CUST1465,Small,Basic,98.62,5,6,311.48,0,53,6,Healthcare
CUST1466,Medium,Professional,365.36,1,12,739.56,0,16,41,Finance
CUST1467,Small,Basic,217.35,7,6,349.53,0,47,10,Technology
CUST1468,Medium,Professional,552.61,3,24,1079.67,1,33,60,Healthcare
CUST1469,Medium,Professional,390.48,1,12,996.42,0,27,42,Retail
CUST1470,Enterprise,Enterprise,741.03,2,36,3621.34,0,8,176,Healthcare
CUST1471,Medium,Professional,670.42,6,12,807.76,0,34,39,Finance
CUST1472,Medium,Professional,364.98,4,12,1053.58,0,4,51,Manufacturing
CUST1473,Medium,Professional,433.51,3,12,1359.2,0,7,52,Technology
CUST1474,Enterprise,Enterprise,1024.25,1,24,1773.72,0,9,225,Manufacturing
CUST1475,Small,Basic,70.52,2,6,406.38,0,19,15,Finance
CUST1476,Enterprise,Enterprise,726.15,2,24,810.38,0,11,138,Manufacturing
CUST1477,Medium,Professional,339.99,5,24,1396.46,0,5,30,Healthcare
CUST1478,Small,Basic,76.88,6,12,381.0,1,67,11,Retail
CUST1479,Small,Basic,210.87,10,6,349.26,0,12,7,Retail
CUST1480,Medium,Professional,577.96,4,12,1072.83,0,22,27,Finance
CUST1481,Small,Basic,216.56,5,12,428.33,0,30,17,Healthcare
CUST1482,Small,Basic,299.56,4,6,315.83,0,19,6,Finance
CUST1483,Enterprise,Enterprise,1027.9,2,36,3325.36,0,6,181,Healthcare
CUST1484,Small,Basic,260.28,6,6,339.93,1,49,17,Technology
CUST1485,Medium,Professional,353.16,3,24,1088.54,0,27,50,Manufacturing
CUST1486,Enterprise,Enterprise,1032.64,3,36,5455.03,0,10,147,Retail
CUST1487,Small,Basic,154.47,2,6,448.83,0,46,20,Finance
CUST1488,Small,Basic,102.77,7,6,332.25,1,64,5,Retail
CUST1489,Enterprise,Enterprise,1063.96,2,24,3915.08,1,14,150,Manufacturing
CUST1490,Small,Basic,278.53,5,12,350.36,0,40,7,Healthcare
CUST1491,Medium,Professional,567.37,5,12,978.06,0,16,44,Finance
CUST1492,Medium,Professional,458.79,4,12,1254.0,0,3,27,Technology
CUST1493,Medium,Professional,607.56,6,24,759.84,0,3,59,Healthcare
CUST1494,Small,Basic,190.19,7,12,399.62,0,22,14,Retail
CUST1495,Small,Basic,55.17,4,12,404.94,1,33,18,Finance
CUST1496,Medium,Professional,444.57,3,12,1335.38,0,19,51,Healthcare
CUST1497,Medium,Professional,681.43,1,12,820.25,0,17,29,Retail
CUST1498,Enterprise,Enterprise,1108.62,3,36,5241.1,0,8,186,Technology
CUST1499,Enterprise,Enterprise,1280.25,0,36,5093.93,0,2,190,Healthcare
CUST1500,Small,Basic,57.45,8,12,382.51,1,55,11,Healthcare
CUST1501,Enterprise,Enterprise,1318.77,0,36,4288.16,0,7,203,Retail
CUST1502,Medium,Professional,659.99,1,12,1283.81,1,28,54,Manufacturing
CUST1503,Small,Basic,292.4,9,6,371.54,1,10,16,Retail
CUST1504,Medium,Professional,497.74,5,24,1073.76,1,21,60,Technology
CUST1505,Enterprise,Enterprise,934.76,0,36,4461.12,0,1,181,Technology
CUST1506,Medium,Professional,692.52,5,24,780.95,1,23,49,Finance
CUST1507,Medium,Professional,373.91,1,24,1588.62,0,8,51,Healthcare
CUST1508,Medium,Professional,607.2,3,24,1062.18,0,7,31,Retail
CUST1509,Medium,Professional,624.63,5,12,1170.86,0,36,30,Finance
CUST1510,Small,Basic,127.97,8,6,361.01,0,11,14,Retail
CUST1511,Medium,Professional,342.73,4,12,1412.65,0,2,33,Healthcare
CUST1512,Medium,Professional,332.8,2,12,1213.33,0,11,31,Healthcare
CUST1513,Medium,Professional,591.5,2,12,886.63,0,10,31,Retail
CUST1514,Small,Basic,194.17,5,12,391.49,1,63,18,Retail
CUST1515,Medium,Professional,354.48,5,24,1337.68,0,26,49,Technology
CUST1516,Small,Basic,50.36,3,12,327.95,0,51,8,Healthcare
CUST1517,Medium,Professional,352.98,1,12,908.66,0,14,36,Healthcare
CUST1518,Medium,Professional,529.83,6,12,1285.66,0,13,50,Technology
CUST1519,Medium,Professional,647.52,3,12,1208.05,0,26,46,Technology
CUST1520,Medium,Professional,382.71,3,12,1180.89,0,12,53,Retail
CUST1521,Medium,Professional,485.43,1,24,1085.06,0,3,42,Finance
CUST1522,Small,Basic,119.83,8,12,366.13,0,1,18,Retail
CUST1523,Small,Basic,100.23,6,12,410.79,0,61,19,Retail
CUST1524,Small,Basic,211.31,8,6,333.05,0,28,12,Healthcare
CUST1525,Medium,Professional,575.96,3,24,1349.24,0,33,34,Retail
CUST1526,Small,Basic,239.43,10,6,328.82,0,67,8,Manufacturing
CUST1527,Enterprise,Enterprise,1154.36,0,36,4115.36,0,15,100,Manufacturing
CUST1528,Medium,Professional,551.54,6,12,1404.33,0,38,52,Technology
CUST1529,Small,Basic,61.45,7,12,446.46,1,45,20,Healthcare
CUST1530,Medium,Professional,575.89,1,12,1497.17,0,36,56,Finance
CUST1531,Medium,Professional,341.05,5,12,1197.83,0,28,27,Finance
CUST1532,Medium,Professional,667.28,4,12,1061.82,0,7,38,Finance
CUST1533,Enterprise,Enterprise,774.81,2,24,5279.9,1,7,153,Retail
CUST1534,Medium,Professional,618.29,3,12,767.7,0,6,25,Healthcare
CUST1535,Small,Basic,238.33,10,12,379.32,1,21,13,Retail
CUST1536,Enterprise,Enterprise,1357.85,1,24,5312.84,0,1,246,Technology
CUST1537,Enterprise,Enterprise,880.5,1,36,4684.26,0,1,150,Finance
CUST1538,Small,Basic,258.4,4,6,364.11,1,60,14,Finance
CUST1539,Small,Basic,71.21,4,6,373.26,1,27,10,Finance
CUST1540,Small,Basic,271.6,4,12,335.67,0,68,12,Manufacturing
CUST1541,Enterprise,Enterprise,923.34,2,36,5271.65,0,6,208,Finance
CUST1542,Small,Basic,268.68,3,6,372.35,0,16,14,Technology
CUST1543,Medium,Professional,457.84,6,24,788.32,0,37,59,Finance
CUST1544,Small,Basic,110.12,2,6,333.45,0,65,10,Finance
CUST1545,Enterprise,Enterprise,907.73,2,24,2746.72,0,4,161,Retail
CUST1546,Medium,Professional,507.18,5,12,1372.3,1,28,38,Technology
CUST1547,Small,Basic,57.49,2,12,390.78,0,3,15,Retail
CUST1548,Enterprise,Enterprise,766.11,1,24,4485.35,0,15,107,Technology
CUST1549,Medium,Professional,587.69,3,12,949.74,0,20,59,Technology
CUST1550,Enterprise,Enterprise,827.42,1,36,3409.55,0,15,229,Technology
CUST1551,Enterprise,Enterprise,1101.13,0,36,4724.28,0,10,119,Retail
CUST1552,Medium,Professional,564.81,2,12,1486.39,0,24,54,Technology
CUST1553,Small,Basic,108.95,4,6,357.13,0,34,13,Healthcare
CUST1554,Small,Basic,232.4,10,12,340.94,0,5,6,Healthcare
CUST1555,Medium,Professional,547.24,1,24,1239.34,0,39,40,Technology
CUST1556,Small,Basic,266.31,6,6,346.74,1,67,7,Retail
CUST1557,Enterprise,Enterprise,1137.98,3,24,4099.94,0,15,101,Retail
CUST1558,Medium,Professional,459.88,2,12,922.27,0,9,49,Finance
CUST1559,Medium,Professional,463.06,2,24,985.01,0,1,43,Finance
CUST1560,Enterprise,Enterprise,871.1,2,36,3871.71,0,8,133,Manufacturing
CUST1561,Enterprise,Enterprise,983.74,2,24,1725.61,0,9,174,Technology
CUST1562,Small,Basic,123.46,2,6,350.29,0,10,12,Technology
CUST1563,Medium,Professional,608.81,6,12,895.42,0,6,42,Healthcare
CUST1564,Medium,Professional,590.2,2,24,1550.77,0,29,58,Retail
CUST1565,Medium,Professional,697.25,3,12,1459.04,0,15,46,Technology
CUST1566,Small,Basic,270.87,3,12,381.71,0,50,16,Finance
CUST1567,Enterprise,Enterprise,1277.0,0,36,4810.39,0,1,123,Finance
CUST1568,Small,Basic,83.68,7,6,321.95,1,28,7,Finance
CUST1569,Enterprise,Enterprise,1306.72,2,36,1568.7,0,12,119,Manufacturing
CUST1570,Enterprise,Enterprise,708.54,1,24,2859.25,0,6,241,Retail
CUST1571,Medium,Professional,635.04,5,12,855.74,0,0,46,Technology
CUST1572,Small,Basic,290.09,8,6,373.3,0,0,20,Manufacturing
CUST1573,Small,Basic,200.92,3,12,336.7,0,67,16,Finance
CUST1574,Small,Basic,135.74,2,12,360.57,0,17,14,Retail
CUST1575,Small,Basic,68.38,9,6,356.34,1,35,10,Manufacturing
CUST1576,Small,Basic,82.51,10,12,380.18,0,52,13,Manufacturing
CUST1577,Enterprise,Enterprise,1448.47,3,36,1810.55,0,13,105,Technology
CUST1578,Medium,Professional,675.54,2,12,1216.05,0,3,31,Technology
CUST1579,Small,Basic,146.57,9,6,342.9,1,9,17,Finance
CUST1580,Small,Basic,138.95,8,12,335.01,1,65,10,Finance
CUST1581,Medium,Professional,548.47,5,12,1099.22,0,16,56,Manufacturing
CUST1582,Small,Basic,245.06,7,12,328.31,1,38,14,Technology
CUST1583,Medium,Professional,558.05,5,12,1250.15,1,7,58,Retail
CUST1584,Medium,Professional,697.28,5,24,896.0,0,4,26,Healthcare
CUST1585,Medium,Professional,533.16,2,24,893.89,0,25,26,Healthcare
CUST1586,Medium,Professional,647.83,6,24,1017.27,0,18,51,Retail
CUST1587,Enterprise,Enterprise,1128.21,2,24,5250.17,0,12,216,Retail
CUST1588,Small,Basic,192.37,5,12,356.06,0,22,15,Retail
CUST1589,Small,Basic,151.05,10,12,333.47,1,7,12,Technology
CUST1590,Enterprise,Enterprise,1311.03,0,36,5170.95,0,14,221,Technology
CUST1591,Small,Basic,212.55,10,12,339.39,0,17,12,Finance
CUST1592,Enterprise,Enterprise,1409.83,0,36,2457.91,0,4,172,Retail
CUST1593,Medium,Professional,462.49,3,12,1496.1,0,34,46,Retail
CUST1594,Medium,Professional,437.89,6,24,858.68,0,4,30,Manufacturing
CUST1595,Small,Basic,241.62,10,6,351.6,0,40,20,Finance
CUST1596,Small,Basic,110.15,6,6,348.09,1,65,11,Technology
CUST1597,Enterprise,Enterprise,1234.17,3,24,3060.95,0,12,142,Technology
CUST1598,Small,Basic,175.97,3,12,346.38,0,10,6,Manufacturing
CUST1599,Small,Basic,203.02,6,6,311.03,0,10,5,Retail
CUST1600,Small,Basic,265.72,10,6,365.76,0,25,15,Retail
CUST1601,Medium,Professional,408.05,4,24,1312.97,0,28,34,Manufacturing
CUST1602,Small,Basic,231.51,8,6,327.88,0,16,6,Healthcare
CUST1603,Small,Basic,280.71,2,12,334.41,0,20,7,Healthcare
CUST1604,Small,Basic,66.79,5,12,398.08,1,25,13,Retail
CUST1605,Small,Basic,100.65,8,6,334.92,1,13,9,Finance
CUST1606,Medium,Professional,571.21,1,12,971.27,1,38,38,Technology
CUST1607,Small,Basic,83.09,9,12,390.67,1,69,18,Manufacturing
CUST1608,Small,Basic,126.77,2,12,326.12,0,21,11,Healthcare
CUST1609,Small,Basic,157.79,6,6,337.68,1,6,17,Healthcare
CUST1610,Medium,Professional,662.02,6,12,1122.34,0,31,31,Finance
CUST1611,Enterprise,Enterprise,1402.55,1,24,4797.24,0,3,119,Finance
CUST1612,Medium,Professional,613.76,6,24,1366.14,0,38,51,Healthcare
CUST1613,Enterprise,Enterprise,1378.46,1,24,1833.62,0,10,159,Manufacturing
CUST1614,Small,Basic,150.7,3,12,340.57,1,58,19,Healthcare
CUST1615,Medium,Professional,644.04,1,12,1306.54,0,23,56,Technology
CUST1616,Medium,Professional,551.67,3,12,895.42,0,10,30,Manufacturing
CUST1617,Medium,Professional,674.82,6,24,1383.6,0,16,48,Manufacturing
CUST1618,Medium,Professional,692.68,2,12,1251.32,0,20,58,Finance
CUST1619,Enterprise,Enterprise,888.18,2,36,2842.51,0,0,110,Manufacturing
CUST1620,Enterprise,Enterprise,1229.85,3,24,1836.65,0,8,109,Finance
CUST1621,Medium,Professional,558.91,3,12,847.66,0,22,44,Healthcare
CUST1622,Medium,Professional,669.46,2,24,908.34,0,34,27,Retail
CUST1623,Medium,Professional,673.56,4,12,1089.02,0,17,59,Manufacturing
CUST1624,Enterprise,Enterprise,1095.92,3,36,2316.29,0,12,116,Technology
CUST1625,Medium,Professional,634.82,2,12,1224.7,0,20,52,Retail
CUST1626,Medium,Professional,459.44,2,12,865.89,0,40,27,Finance
CUST1627,Small,Basic,238.89,8,12,377.64,0,48,13,Healthcare
CUST1628,Medium,Professional,659.91,2,24,1255.84,0,21,27,Healthcare
CUST1629,Small,Basic,138.25,6,6,373.66,0,23,17,Healthcare
CUST1630,Medium,Professional,646.52,2,12,1019.52,0,34,42,Finance
CUST1631,Enterprise,Enterprise,849.28,2,36,3546.93,0,15,187,Retail
CUST1632,Small,Basic,135.83,7,6,354.75,1,13,10,Healthcare
CUST1633,Small,Basic,179.73,8,12,335.99,1,41,17,Retail
CUST1634,Enterprise,Enterprise,945.3,0,24,1779.28,0,2,173,Healthcare
CUST1635,Enterprise,Enterprise,1165.58,2,36,4553.2,0,1,223,Technology
CUST1636,Small,Basic,131.69,7,6,351.75,1,25,14,Healthcare
CUST1637,Small,Basic,109.54,8,6,353.22,0,57,11,Finance
CUST1638,Small,Basic,120.87,3,6,337.63,0,4,13,Technology
CUST1639,Medium,Professional,524.59,5,24,789.68,0,8,58,Finance
CUST1640,Small,Basic,150.55,4,12,345.0,0,42,9,Technology
CUST1641,Medium,Professional,616.92,4,24,929.14,0,34,45,Manufacturing
CUST1642,Enterprise,Enterprise,1486.52,2,36,3072.84,0,10,135,Healthcare
CUST1643,Enterprise,Enterprise,842.22,1,36,2625.52,0,9,181,Manufacturing
CUST1644,Enterprise,Enterprise,1405.99,0,24,1008.3,0,4,209,Technology
CUST1645,Medium,Professional,619.72,3,12,1289.67,0,4,39,Healthcare
CUST1646,Small,Basic,188.89,4,12,334.32,0,12,6,Healthcare
CUST1647,Enterprise,Enterprise,815.26,1,36,3042.06,0,13,234,Healthcare
CUST1648,Medium,Professional,351.89,5,12,938.74,0,10,43,Manufacturing
CUST1649,Small,Basic,226.89,3,6,347.35,0,17,7,Healthcare
CUST1650,Small,Basic,206.02,2,12,352.72,0,48,9,Technology
CUST1651,Medium,Professional,438.0,5,24,1193.57,0,10,51,Technology
CUST1652,Medium,Professional,659.94,4,12,892.76,0,29,30,Manufacturing
CUST1653,Medium,Professional,430.17,5,12,1089.19,0,5,42,Healthcare
CUST1654,Small,Basic,229.57,3,6,351.99,1,60,12,Manufacturing
CUST1655,Medium,Professional,670.32,6,12,1167.48,0,37,37,Manufacturing
CUST1656,Small,Basic,235.25,4,6,376.47,0,12,10,Technology
CUST1657,Medium,Professional,394.58,2,12,914.9,0,20,29,Healthcare
CUST1658,Enterprise,Enterprise,913.42,0,36,4957.14,0,15,238,Finance
CUST1659,Medium,Professional,398.85,1,24,1452.25,0,36,56,Manufacturing
CUST1660,Medium,Professional,657.31,5,12,1188.88,0,37,56,Healthcare
CUST1661,Medium,Professional,566.69,5,12,1281.7,0,29,53,Finance
CUST1662,Medium,Professional,355.31,5,24,1185.95,1,33,38,Manufacturing
CUST1663,Small,Basic,186.99,4,6,332.62,0,4,8,Finance
CUST1664,Enterprise,Enterprise,1114.9,3,36,3792.31,0,11,225,Healthcare
CUST1665,Medium,Professional,669.72,1,24,1362.96,1,12,47,Healthcare
CUST1666,Small,Basic,77.37,3,12,416.74,0,44,17,Healthcare
CUST1667,Enterprise,Enterprise,1323.16,1,24,2678.41,0,11,246,Finance
CUST1668,Small,Basic,64.17,5,6,443.42,0,0,20,Technology
CUST1669,Small,Basic,149.45,4,6,455.18,1,19,20,Manufacturing
CUST1670,Small,Basic,63.38,3,6,423.21,1,14,19,Finance
CUST1671,Small,Basic,161.62,7,6,356.09,1,67,10,Manufacturing
CUST1672,Small,Basic,145.07,5,12,358.78,1,68,11,Finance
CUST1673,Medium,Professional,370.45,1,24,849.37,1,18,44,Finance
CUST1674,Medium,Professional,530.57,3,12,1348.96,0,8,58,Retail
CUST1675,Small,Basic,298.64,7,12,327.58,0,48,5,Healthcare
CUST1676,Enterprise,Enterprise,802.56,3,36,1607.32,0,0,100,Technology
CUST1677,Enterprise,Enterprise,1139.76,2,36,4341.27,0,12,130,Finance
CUST1678,Small,Basic,56.41,9,6,311.51,1,6,5,Finance
CUST1679,Medium,Professional,366.54,5,12,1334.82,0,3,55,Healthcare
CUST1680,Medium,Professional,512.42,1,24,1024.87,0,21,26,Technology
CUST1681,Enterprise,Enterprise,725.91,0,36,4245.11,1,3,101,Finance
CUST1682,Enterprise,Enterprise,994.85,2,36,1767.12,0,2,203,Healthcare
CUST1683,Medium,Professional,678.31,3,12,1190.72,0,30,47,Retail
CUST1684,Enterprise,Enterprise,1143.95,0,24,2983.7,1,3,164,Finance
CUST1685,Enterprise,Enterprise,920.94,0,36,2818.09,0,15,205,Technology
CUST1686,Small,Basic,161.94,4,12,333.89,0,3,5,Retail
CUST1687,Enterprise,Enterprise,1026.87,0,24,3011.06,0,7,115,Technology
CUST1688,Small,Basic,173.01,5,12,322.17,1,51,6,Finance
CUST1689,Small,Basic,161.7,8,12,392.6,1,32,18,Finance
CUST1690,Small,Basic,201.74,4,6,339.33,0,56,5,Finance
CUST1691,Enterprise,Enterprise,1119.69,1,24,1729.16,1,15,211,Manufacturing
CUST1692,Enterprise,Enterprise,1201.47,0,36,3368.79,0,2,203,Technology
CUST1693,Medium,Professional,314.94,6,24,953.85,0,16,56,Technology
CUST1694,Enterprise,Enterprise,1159.34,2,36,5743.97,0,7,241,Retail
CUST1695,Small,Basic,251.96,6,6,355.68,0,63,10,Technology
CUST1696,Enterprise,Enterprise,858.93,3,24,1912.03,0,3,235,Manufacturing
CUST1697,Medium,Professional,359.38,4,12,1459.05,0,18,43,Manufacturing
CUST1698,Medium,Professional,474.76,2,24,1344.45,0,32,42,Manufacturing
CUST1699,Small,Basic,66.75,6,6,337.41,0,21,8,Retail
CUST1700,Small,Basic,76.42,8,6,389.58,0,7,19,Finance
CUST1701,Medium,Professional,394.08,6,12,1453.95,0,39,41,Technology
CUST1702,Medium,Professional,690.4,1,12,1050.89,0,34,53,Retail
CUST1703,Enterprise,Enterprise,1476.41,3,24,5969.94,0,8,230,Retail
CUST1704,Small,Basic,180.49,5,12,357.7,0,56,8,Finance
CUST1705,Medium,Professional,403.8,1,12,935.8,0,26,25,Healthcare
CUST1706,Medium,Professional,419.82,4,12,848.86,0,5,36,Manufacturing
CUST1707,Enterprise,Enterprise,1333.17,3,36,2326.63,0,4,230,Technology
CUST1708,Medium,Professional,535.54,2,12,927.76,0,7,55,Manufacturing
CUST1709,Enterprise,Enterprise,1419.67,1,36,4999.11,0,5,208,Technology
CUST1710,Medium,Professional,532.41,6,24,956.0,0,25,46,Retail
CUST1711,Enterprise,Enterprise,1006.98,1,36,2457.49,0,8,207,Technology
CUST1712,Small,Basic,52.9,10,12,354.8,1,43,19,Manufacturing
CUST1713,Small,Basic,118.8,10,12,354.92,1,16,16,Finance
CUST1714,Enterprise,Enterprise,1191.26,3,24,4122.85,0,4,156,Retail
CUST1715,Medium,Professional,308.82,1,24,1249.26,0,5,58,Manufacturing
CUST1716,Enterprise,Enterprise,986.2,1,24,2991.15,0,6,128,Finance
CUST1717,Small,Basic,96.65,5,12,447.05,0,5,20,Technology
CUST1718,Medium,Professional,664.0,3,12,1166.67,0,17,31,Healthcare
CUST1719,Small,Basic,268.26,6,6,336.2,1,35,8,Manufacturing
CUST1720,Medium,Professional,608.96,2,12,1104.79,0,16,29,Retail
CUST1721,Enterprise,Enterprise,1393.04,3,24,3164.42,0,4,110,Retail
CUST1722,Medium,Professional,635.89,5,12,1296.37,0,11,51,Technology
CUST1723,Enterprise,Enterprise,1259.1,3,24,4240.24,0,14,239,Manufacturing
CUST1724,Small,Basic,135.07,6,12,400.49,0,40,14,Retail
CUST1725,Small,Basic,261.2,9,6,354.42,1,46,9,Technology
CUST1726,Enterprise,Enterprise,1037.99,0,24,3363.83,0,7,111,Manufacturing
CUST1727,Enterprise,Enterprise,898.84,1,36,2054.75,0,3,242,Retail
CUST1728,Small,Basic,198.53,6,6,311.66,1,17,6,Healthcare
CUST1729,Small,Basic,220.6,6,12,324.84,1,55,6,Retail
CUST1730,Small,Basic,128.69,7,12,336.81,0,62,18,Manufacturing
CUST1731,Medium,Professional,607.2,2,24,1031.35,0,12,26,Healthcare
CUST1732,Small,Basic,249.73,8,12,359.48,0,16,9,Retail
CUST1733,Enterprise,Enterprise,1206.1,2,36,2130.09,0,7,186,Finance
CUST1734,Medium,Professional,360.86,2,12,1266.1,0,28,52,Technology
CUST1735,Medium,Professional,545.31,4,24,1167.96,0,1,55,Manufacturing
CUST1736,Small,Basic,183.35,10,12,358.81,0,49,8,Finance
CUST1737,Enterprise,Enterprise,1084.96,3,36,5588.8,0,4,237,Technology
CUST1738,Small,Basic,282.75,6,6,406.86,1,57,16,Technology
CUST1739,Enterprise,Enterprise,1284.36,1,24,2591.71,0,1,142,Manufacturing
CUST1740,Small,Basic,266.6,10,12,390.95,0,6,20,Healthcare
CUST1741,Enterprise,Enterprise,947.81,0,24,3539.15,0,7,143,Healthcare
CUST1742,Small,Basic,113.62,7,12,377.76,0,36,13,Healthcare
CUST1743,Medium,Professional,677.79,2,12,783.72,0,28,37,Healthcare
CUST1744,Medium,Professional,480.3,4,12,1111.28,0,13,56,Retail
CUST1745,Medium,Professional,574.03,1,24,982.88,0,30,35,Healthcare
CUST1746,Medium,Professional,684.93,1,24,786.58,0,16,28,Technology
CUST1747,Small,Basic,116.69,5,6,362.59,0,42,12,Finance
CUST1748,Small,Basic,160.14,10,12,349.84,1,36,8,Healthcare
CUST1749,Enterprise,Enterprise,1433.43,2,36,1234.95,0,8,188,Technology
CUST1750,Enterprise,Enterprise,1080.09,1,24,2335.13,0,14,153,Technology
CUST1751,Small,Basic,184.16,10,6,382.86,1,65,15,Retail
CUST1752,Medium,Professional,653.92,6,12,875.74,1,38,52,Retail
CUST1753,Medium,Professional,572.41,3,24,784.22,0,24,33,Healthcare
CUST1754,Enterprise,Enterprise,840.02,1,36,2529.76,0,6,238,Technology
CUST1755,Medium,Professional,360.38,1,12,1007.16,0,35,35,Finance
CUST1756,Enterprise,Enterprise,1113.66,0,24,1481.12,0,6,140,Manufacturing
CUST1757,Small,Basic,54.07,10,6,326.06,1,49,8,Technology
CUST1758,Small,Basic,228.72,3,12,328.45,0,1,5,Manufacturing
CUST1759,Small,Basic,274.44,6,6,363.25,0,40,17,Healthcare
CUST1760,Medium,Professional,377.99,3,12,830.73,0,26,28,Technology
CUST1761,Small,Basic,164.26,8,6,324.57,1,23,8,Retail
CUST1762,Enterprise,Enterprise,715.64,0,36,4734.38,0,13,250,Healthcare
CUST1763,Medium,Professional,666.46,3,24,1378.6,0,5,30,Manufacturing
CUST1764,Enterprise,Enterprise,1019.06,2,24,1793.94,1,15,100,Finance
CUST1765,Small,Basic,188.49,8,12,357.61,1,68,11,Retail
CUST1766,Medium,Professional,511.18,5,12,1133.37,0,27,35,Retail
CUST1767,Enterprise,Enterprise,1325.27,0,36,5289.41,1,11,244,Retail
CUST1768,Medium,Professional,658.72,1,24,1046.21,0,38,48,Retail
CUST1769,Enterprise,Enterprise,1063.64,1,36,3599.38,1,12,133,Technology
CUST1770,Medium,Professional,673.81,1,24,940.43,0,29,25,Technology
CUST1771,Small,Basic,217.74,4,6,337.39,1,62,8,Retail
CUST1772,Small,Basic,120.08,8,6,341.36,1,17,7,Retail
CUST1773,Small,Basic,63.35,6,12,409.85,1,46,20,Finance
CUST1774,Small,Basic,129.74,10,6,367.47,1,16,16,Finance
CUST1775,Small,Basic,284.52,2,6,331.5,0,8,16,Retail
CUST1776,Enterprise,Enterprise,837.34,1,36,4300.58,0,8,187,Finance
CUST1777,Enterprise,Enterprise,1409.94,2,36,5070.25,0,0,228,Manufacturing
CUST1778,Medium,Professional,396.15,2,24,1446.06,1,26,58,Manufacturing
CUST1779,Enterprise,Enterprise,1454.38,0,36,4942.13,0,2,195,Retail
CUST1780,Enterprise,Enterprise,1484.84,0,24,2185.38,0,10,145,Healthcare
CUST1781,Medium,Professional,321.3,5,24,844.52,0,8,27,Technology
CUST1782,Medium,Professional,682.79,3,12,1160.12,0,5,52,Technology
CUST1783,Enterprise,Enterprise,1348.58,1,24,3159.82,0,14,243,Retail
CUST1784,Medium,Professional,682.62,1,24,1277.36,0,26,51,Retail
CUST1785,Enterprise,Enterprise,1343.82,0,24,2613.9,0,6,231,Technology
CUST1786,Small,Basic,105.44,4,12,360.71,0,8,15,Technology
CUST1787,Small,Basic,134.35,4,6,381.74,1,53,16,Healthcare
CUST1788,Enterprise,Enterprise,855.0,1,36,4305.12,0,8,239,Manufacturing
CUST1789,Medium,Professional,453.05,6,12,1201.49,0,19,60,Retail
CUST1790,Medium,Professional,670.8,6,24,1214.57,0,3,46,Finance
CUST1791,Medium,Professional,382.4,2,12,1516.94,0,0,47,Manufacturing
CUST1792,Enterprise,Enterprise,1284.5,0,36,4979.18,0,7,183,Retail
CUST1793,Enterprise,Enterprise,1180.82,0,24,3051.72,0,4,218,Technology
CUST1794,Medium,Professional,367.28,1,12,913.98,0,25,53,Healthcare
CUST1795,Enterprise,Enterprise,1246.07,0,24,2596.45,0,2,180,Healthcare
CUST1796,Medium,Professional,648.77,1,24,1062.07,0,0,45,Finance
CUST1797,Enterprise,Enterprise,1390.26,1,24,4482.83,0,11,112,Manufacturing
CUST1798,Small,Basic,74.97,9,12,354.46,0,24,15,Retail
CUST1799,Medium,Professional,557.57,2,24,816.54,1,4,28,Manufacturing
CUST1800,Small,Basic,100.82,3,6,372.98,1,0,11,Manufacturing
CUST1801,Enterprise,Enterprise,751.53,2,36,3562.36,0,3,154,Finance
CUST1802,Enterprise,Enterprise,1427.44,2,24,1258.95,1,4,144,Healthcare
CUST1803,Small,Basic,211.03,8,6,328.94,0,54,6,Manufacturing
CUST1804,Small,Basic,244.57,5,6,382.42,1,61,17,Retail
CUST1805,Medium,Professional,422.7,6,24,1008.7,0,23,38,Finance
CUST1806,Small,Basic,133.54,2,6,430.51,1,27,20,Technology
CUST1807,Enterprise,Enterprise,904.08,3,36,3460.72,0,5,118,Healthcare
CUST1808,Medium,Professional,387.53,2,12,1058.32,0,19,36,Manufacturing
CUST1809,Small,Basic,259.73,2,12,334.72,1,45,6,Technology
CUST1810,Medium,Professional,654.56,1,12,1070.09,0,5,51,Retail
CUST1811,Small,Basic,289.42,9,12,317.97,0,42,9,Manufacturing
CUST1812,Medium,Professional,335.09,5,12,1350.76,0,37,59,Retail
CUST1813,Small,Basic,217.76,4,12,341.58,0,1,6,Healthcare
CUST1814,Medium,Professional,693.32,1,24,1003.53,1,38,47,Finance
CUST1815,Small,Basic,95.23,8,6,353.5,1,21,16,Manufacturing
CUST1816,Medium,Professional,508.9,4,12,1419.93,0,0,35,Retail
CUST1817,Small,Basic,183.88,7,6,339.92,1,70,8,Retail
CUST1818,Enterprise,Enterprise,833.98,0,36,3006.19,0,12,245,Retail
CUST1819,Medium,Professional,326.87,4,12,873.83,0,38,46,Technology
