customer_id,total_purchases,avg_order_value,days_since_last_purchase,product_category_preference,email_engagement_score,support_tickets_count,lifetime_value,region,signup_date
CUST-00317,90,433.17,44,Libros,0.439,3,38910.0,Murcia,2019-05-01
CUST-00318,110,95.5,71,Belleza,0.785,6,10766.54,Sevilla,2021-03-13
CUST-00319,138,96.66,360,Libros,0.293,18,7211.22,Málaga,2022-10-24
CUST-00320,106,460.6,141,Hogar,0.867,4,45468.63,Barcelona,2018-09-29
CUST-00321,83,416.81,346,Hogar,0.393,4,28357.12,Sevilla,2019-07-05
CUST-00322,116,51.63,47,Juguetes,0.403,8,5541.3,Zaragoza,2022-12-02
CUST-00323,125,173.74,1,Alimentación,0.869,2,20801.86,Málaga,2020-07-27
CUST-00324,137,207.89,219,Ropa,0.825,15,15427.64,Málaga,2022-08-24
CUST-00325,141,295.3,289,Belleza,0.852,10,45998.36,Bilbao,2022-04-11
CUST-00326,26,318.7,235,Electrónica,0.016,5,5776.79,Madrid,2018-01-02
CUST-00327,34,442.84,154,Deportes,0.159,8,5781.81,Zaragoza,2020-01-09
CUST-00328,96,337.29,332,Ropa,0.166,12,27945.22,Bilbao,2022-01-26
CUST-00329,24,356.29,0,Juguetes,0.213,2,3586.53,Sevilla,2019-04-09
CUST-00330,3,352.36,61,Electrónica,0.988,13,977.41,Murcia,2020-09-05
CUST-00331,99,58.33,52,Deportes,0.103,11,6311.08,Barcelona,2018-10-08
CUST-00332,37,48.18,288,Hogar,0.008,20,798.11,Zaragoza,2019-12-21
CUST-00333,106,313.8,226,Hogar,0.86,2,36819.71,Sevilla,2018-10-14
CUST-00334,90,482.18,161,Juguetes,0.791,7,23836.27,Barcelona,2018-06-22
CUST-00335,7,426.23,337,Libros,0.876,6,2285.37,Sevilla,2020-11-09
CUST-00336,76,328.39,122,Juguetes,0.495,3,12902.44,Sevilla,2021-07-30
CUST-00337,93,467.95,67,Electrónica,0.387,18,29539.94,Barcelona,2021-01-23
CUST-00338,19,23.09,34,Alimentación,0.014,6,147.34,Valencia,2018-05-04
CUST-00339,129,387.05,216,Libros,0.702,2,43762.34,Zaragoza,2021-01-06
CUST-00340,22,165.3,261,Libros,0.921,4,2846.55,Valencia,2020-03-11
CUST-00341,112,369.03,122,Libros,0.058,2,46793.92,Barcelona,2018-08-26
CUST-00342,80,338.05,336,Electrónica,0.741,3,8421.46,Murcia,2018-10-09
CUST-00343,128,477.21,267,Hogar,0.517,8,27503.58,Madrid,2018-09-17
CUST-00344,8,177.48,219,Ropa,0.272,2,761.96,Bilbao,2023-06-20
CUST-00345,117,262.73,28,Alimentación,0.5,18,13838.67,Barcelona,2018-11-19
CUST-00346,147,341.95,59,Ropa,0.228,16,15196.19,Bilbao,2022-10-25
CUST-00347,12,243.81,196,Deportes,0.92,5,3329.6,Madrid,2022-10-23
CUST-00348,58,171.07,213,Juguetes,0.916,10,5398.91,Madrid,2018-06-09
CUST-00349,129,341.56,26,Ropa,0.179,16,52136.45,Málaga,2023-05-08
CUST-00350,120,435.03,159,Ropa,0.327,17,37120.5,Zaragoza,2020-01-26
CUST-00351,145,395.49,318,Libros,0.243,11,47741.84,Sevilla,2020-10-07
CUST-00352,39,18.09,209,Deportes,0.024,17,431.62,Sevilla,2022-09-16
CUST-00353,1,383.08,192,Belleza,0.849,9,150.76,Madrid,2020-12-21
CUST-00354,126,481.17,72,Juguetes,0.712,2,20583.63,Sevilla,2019-04-20
CUST-00355,118,487.66,43,Belleza,0.581,16,24177.78,Zaragoza,2022-08-07
CUST-00356,146,45.21,339,Ropa,0.964,7,3712.93,Zaragoza,2022-10-09
CUST-00357,84,169.26,139,Juguetes,0.234,6,6007.05,Málaga,2022-04-27
CUST-00358,28,94.72,238,Hogar,0.314,3,2074.87,Barcelona,2023-05-30
CUST-00359,79,239.72,61,Alimentación,0.09,9,19766.37,Sevilla,2021-11-28
CUST-00360,84,86.94,364,Deportes,0.248,11,4795.27,Madrid,2018-04-11
CUST-00361,45,30.07,207,Libros,0.855,17,1316.98,Bilbao,2019-05-27
CUST-00362,27,404.89,71,Alimentación,0.121,1,11449.5,Barcelona,2019-04-01
CUST-00363,103,195.54,322,Deportes,0.938,2,16597.71,Valencia,2019-06-15
CUST-00364,17,110.91,330,Electrónica,0.443,4,721.72,Barcelona,2022-10-02
CUST-00365,11,472.01,25,Ropa,0.168,18,3581.73,Málaga,2022-01-23
CUST-00366,8,200.62,218,Alimentación,0.173,6,1793.5,Zaragoza,2019-07-18
CUST-00367,39,31.8,317,Alimentación,0.617,20,701.45,Bilbao,2020-04-23
CUST-00368,23,150.69,70,Electrónica,0.419,20,3799.24,Murcia,2020-12-12
CUST-00369,98,394.23,183,Electrónica,0.48,15,23552.8,Sevilla,2021-03-04
CUST-00370,70,102.21,163,Juguetes,0.597,0,7914.45,Málaga,2022-05-14
CUST-00371,121,271.77,299,Electrónica,1.0,5,12828.8,Bilbao,2021-09-07
CUST-00372,137,410.9,28,Libros,0.764,7,46054.84,Sevilla,2022-06-22
CUST-00373,45,100.41,303,Belleza,0.318,11,5072.33,Zaragoza,2018-02-27
CUST-00374,145,474.96,252,Hogar,0.542,5,51059.13,Málaga,2018-07-04
CUST-00375,57,24.67,244,Deportes,0.001,19,676.82,Madrid,2018-09-25
CUST-00376,83,43.88,75,Hogar,0.587,4,3630.86,Málaga,2022-09-30
CUST-00377,96,356.7,339,Ropa,0.396,3,20645.4,Málaga,2019-10-23
CUST-00378,112,399.04,249,Hogar,0.649,5,41852.93,Valencia,2021-02-24
CUST-00379,45,198.52,352,Deportes,0.295,5,8539.86,Málaga,2023-04-28
CUST-00380,47,307.16,313,Electrónica,0.221,18,5683.65,Zaragoza,2020-10-13
CUST-00381,20,130.43,163,Belleza,0.168,2,2711.63,Valencia,2021-10-04
CUST-00382,3,143.63,127,Alimentación,0.693,11,228.8,Málaga,2018-08-10
CUST-00383,99,227.54,214,Electrónica,0.969,13,16754.59,Madrid,2020-02-15
CUST-00384,26,416.97,295,Juguetes,0.651,7,4839.42,Málaga,2018-05-31
CUST-00385,6,169.58,53,Libros,0.074,5,1118.35,Madrid,2018-11-26
CUST-00386,87,303.1,314,Ropa,0.893,0,18147.39,Barcelona,2021-08-31
CUST-00387,41,40.97,169,Juguetes,0.206,6,1122.68,Valencia,2021-02-08
CUST-00388,77,130.21,25,Libros,0.393,17,10586.32,Bilbao,2018-11-11
CUST-00389,1,222.39,150,Belleza,0.824,20,186.85,Madrid,2019-02-13
CUST-00390,53,97.85,149,Electrónica,0.977,15,5494.06,Barcelona,2019-09-24
CUST-00391,126,449.02,135,Alimentación,0.091,17,36705.4,Zaragoza,2020-01-30
CUST-00392,48,231.2,134,Belleza,0.44,8,5588.95,Zaragoza,2019-07-05
CUST-00393,25,56.57,176,Hogar,0.808,13,1659.81,Madrid,2021-04-22
CUST-00394,100,411.93,214,Electrónica,0.966,15,33590.54,Sevilla,2019-04-28
CUST-00395,21,206.48,365,Libros,0.035,18,4814.82,Murcia,2022-06-28
CUST-00396,115,98.85,85,Ropa,0.972,6,4701.33,Valencia,2020-05-17
CUST-00397,52,498.68,321,Juguetes,0.148,19,13798.02,Barcelona,2023-02-09
CUST-00398,100,284.84,282,Ropa,0.326,8,21867.72,Barcelona,2023-02-22
CUST-00399,29,216.0,75,Juguetes,0.567,18,6154.63,Madrid,2023-04-09
CUST-00400,145,393.08,146,Ropa,0.867,11,62132.23,Barcelona,2019-06-25
CUST-00401,147,310.35,19,Alimentación,0.172,12,19592.93,Zaragoza,2021-05-31
CUST-00402,102,446.44,169,Electrónica,0.691,1,44224.27,Zaragoza,2023-03-01
CUST-00403,6,178.87,155,Belleza,0.311,15,1150.93,Bilbao,2021-11-03
CUST-00404,35,160.73,226,Deportes,0.774,10,3051.74,Barcelona,2020-05-03
CUST-00405,114,117.52,208,Deportes,0.741,16,14475.36,Barcelona,2022-08-09
CUST-00406,17,165.89,259,Hogar,0.403,16,3077.89,Madrid,2018-03-01
CUST-00407,52,420.93,127,Deportes,0.033,1,24651.28,Valencia,2021-12-14
CUST-00408,95,414.4,258,Libros,0.397,3,35945.22,Sevilla,2019-05-11
CUST-00409,115,101.13,242,Alimentación,0.587,11,7092.22,Málaga,2022-09-12
CUST-00410,73,28.31,25,Ropa,0.163,18,2070.45,Bilbao,2019-03-15
CUST-00411,53,145.51,209,Deportes,0.513,0,5604.24,Sevilla,2018-09-28
CUST-00412,58,137.41,156,Electrónica,0.713,20,4366.17,Valencia,2023-01-08
CUST-00413,118,137.22,238,Belleza,0.302,16,16870.08,Zaragoza,2020-03-24
CUST-00414,131,499.72,191,Electrónica,0.561,19,55522.39,Barcelona,2019-09-04
CUST-00415,17,178.1,141,Alimentación,0.641,8,1619.92,Barcelona,2021-12-27
CUST-00416,39,265.89,123,Deportes,0.9,19,6882.26,Bilbao,2019-10-17
CUST-00417,128,498.77,132,Electrónica,0.907,12,41462.39,Valencia,2018-03-14
CUST-00418,57,347.86,326,Belleza,0.785,11,15001.55,Sevilla,2022-09-28
CUST-00419,76,62.34,65,Hogar,0.741,17,4674.48,Valencia,2019-01-10
CUST-00420,57,187.31,157,Ropa,0.42,10,6774.5,Málaga,2021-04-14
CUST-00421,31,243.21,324,Alimentación,0.584,19,2745.09,Bilbao,2022-12-27
CUST-00422,98,271.97,211,Ropa,0.054,4,11291.0,Sevilla,2019-02-15
CUST-00423,146,448.03,234,Juguetes,0.143,5,65480.87,Málaga,2020-09-25
CUST-00424,81,322.73,2,Hogar,0.452,6,25750.95,Málaga,2018-12-12
CUST-00425,23,77.76,222,Alimentación,0.633,12,1227.12,Valencia,2020-09-04
CUST-00426,10,273.88,191,Electrónica,0.95,10,2687.21,Zaragoza,2020-12-23
CUST-00427,2,318.94,127,Electrónica,0.226,11,370.53,Sevilla,2018-07-30
CUST-00428,43,46.66,23,Libros,0.298,9,1425.2,Zaragoza,2020-12-01
CUST-00429,35,181.23,250,Juguetes,0.359,6,2844.19,Málaga,2023-02-01
CUST-00430,59,123.8,67,Electrónica,0.211,0,6067.77,Zaragoza,2018-12-13
CUST-00431,10,196.97,327,Belleza,0.256,17,1695.56,Barcelona,2021-05-01
CUST-00432,6,38.39,59,Ropa,0.417,12,94.72,Madrid,2019-06-02
CUST-00433,53,352.17,322,Hogar,0.009,13,16714.48,Murcia,2021-09-18
CUST-00434,108,417.87,53,Hogar,0.512,19,18321.01,Bilbao,2018-08-22
CUST-00435,51,310.37,134,Alimentación,0.831,6,9847.61,Barcelona,2020-04-19
CUST-00436,11,280.85,106,Hogar,0.688,15,1846.02,Bilbao,2018-01-06
CUST-00437,29,420.09,342,Ropa,0.494,2,12201.78,Madrid,2018-06-03
CUST-00438,60,236.52,151,Libros,0.264,1,5532.13,Barcelona,2018-12-24
CUST-00439,93,403.77,160,Libros,0.426,3,14475.71,Madrid,2022-04-02
CUST-00440,36,336.73,87,Electrónica,0.329,14,14056.76,Madrid,2019-07-04
CUST-00441,88,103.69,205,Belleza,0.4,14,4969.78,Barcelona,2020-02-29
CUST-00442,43,69.83,356,Juguetes,0.726,5,1181.08,Murcia,2023-02-10
CUST-00443,47,311.49,183,Alimentación,0.611,4,10757.08,Murcia,2020-09-26
CUST-00444,113,37.3,133,Juguetes,0.655,0,3937.19,Barcelona,2021-10-20
CUST-00445,133,268.71,358,Belleza,0.618,13,32005.26,Sevilla,2019-05-25
CUST-00446,99,87.1,285,Belleza,0.892,19,3010.34,Murcia,2021-08-10
CUST-00447,127,436.67,38,Alimentación,0.751,10,28660.37,Valencia,2023-06-10
CUST-00448,130,123.01,329,Electrónica,0.379,7,5931.93,Bilbao,2020-06-28
CUST-00449,128,231.83,60,Ropa,0.981,20,9376.83,Murcia,2020-04-06
CUST-00450,143,281.31,46,Electrónica,0.792,19,35150.01,Zaragoza,2022-12-28
CUST-00451,88,191.22,27,Alimentación,0.817,14,10075.81,Sevilla,2022-04-21
CUST-00452,116,70.3,337,Belleza,0.222,10,5052.92,Murcia,2021-07-21
CUST-00453,28,37.2,84,Belleza,0.492,13,412.75,Bilbao,2021-06-05
CUST-00454,31,466.15,201,Deportes,0.216,6,13657.44,Sevilla,2018-08-09
CUST-00455,32,389.49,230,Electrónica,0.457,18,14464.99,Zaragoza,2018-10-03
CUST-00456,136,372.06,283,Electrónica,0.935,18,37172.84,Murcia,2020-11-07
CUST-00457,33,65.22,336,Hogar,0.601,10,1622.16,Valencia,2020-02-27
CUST-00458,71,207.97,175,Deportes,0.97,14,15124.93,Zaragoza,2018-10-10
CUST-00459,141,432.44,364,Libros,0.737,17,53006.25,Zaragoza,2019-02-16
CUST-00460,89,461.78,67,Libros,0.981,20,48400.03,Sevilla,2018-12-31
CUST-00461,91,287.71,298,Ropa,0.571,13,23741.98,Málaga,2023-01-05
CUST-00462,4,268.52,12,Juguetes,0.381,1,970.14,Bilbao,2019-02-14
CUST-00463,74,346.44,74,Hogar,0.839,9,12397.86,Bilbao,2021-01-13
CUST-00464,116,64.7,345,Belleza,0.739,7,7266.32,Madrid,2021-02-23
CUST-00465,131,395.39,356,Deportes,0.288,1,58728.29,Zaragoza,2020-03-04
CUST-00466,142,41.09,128,Belleza,0.203,14,6108.93,Zaragoza,2023-02-10
CUST-00467,50,157.68,90,Deportes,0.983,2,3691.91,Málaga,2018-12-22
CUST-00468,11,222.83,284,Juguetes,0.264,5,2023.62,Barcelona,2019-06-07
CUST-00469,120,359.2,79,Belleza,0.04,10,36086.34,Madrid,2022-05-04
CUST-00470,147,281.83,37,Alimentación,0.784,10,32018.64,Bilbao,2023-05-14
CUST-00471,130,92.29,278,Ropa,0.537,2,7372.14,Valencia,2022-12-15
CUST-00472,85,189.99,111,Belleza,0.95,19,12555.14,Sevilla,2021-02-23
CUST-00473,89,231.15,328,Ropa,0.614,19,10686.19,Madrid,2018-03-23
CUST-00474,30,202.15,276,Juguetes,0.724,0,6793.47,Málaga,2022-08-11
CUST-00475,125,36.27,333,Alimentación,0.193,16,1696.13,Málaga,2018-07-16
CUST-00476,17,117.23,322,Electrónica,0.774,13,2096.74,Valencia,2019-02-26
CUST-00477,40,26.52,169,Ropa,0.038,2,370.05,Zaragoza,2022-06-15
CUST-00478,148,413.49,132,Ropa,0.408,14,53069.35,Bilbao,2020-06-05
CUST-00479,100,341.55,273,Electrónica,0.006,19,12190.39,Málaga,2022-03-08
CUST-00480,92,465.1,54,Ropa,0.29,9,36195.78,Madrid,2019-07-31
CUST-00481,102,413.73,15,Juguetes,0.474,17,21010.73,Murcia,2022-03-10
CUST-00482,37,159.56,331,Libros,0.373,0,4712.18,Zaragoza,2021-02-10
CUST-00483,11,17.44,305,Ropa,0.394,17,221.05,Valencia,2019-09-17
CUST-00484,55,215.14,330,Belleza,0.851,4,5263.88,Sevilla,2019-03-29
CUST-00485,30,102.96,290,Deportes,0.852,17,2208.92,Bilbao,2021-01-30
CUST-00486,18,136.58,101,Libros,0.726,15,2842.91,Barcelona,2020-01-02
CUST-00487,26,153.29,35,Deportes,0.9,10,2938.44,Valencia,2019-11-04
CUST-00488,145,289.93,161,Hogar,0.959,5,12794.77,Bilbao,2019-05-20
CUST-00489,71,422.45,68,Juguetes,0.68,10,32696.32,Sevilla,2020-08-05
CUST-00490,79,251.18,55,Belleza,0.176,19,7416.93,Murcia,2019-07-29
CUST-00491,68,370.77,320,Deportes,0.076,2,27806.58,Valencia,2022-10-06
CUST-00492,55,454.56,282,Juguetes,0.261,17,18122.92,Madrid,2022-05-07
CUST-00493,101,123.3,301,Belleza,0.733,9,5236.53,Valencia,2020-10-23
CUST-00494,94,258.55,339,Juguetes,0.239,19,22256.0,Barcelona,2022-03-31
CUST-00495,41,101.89,289,Alimentación,0.659,4,4020.11,Valencia,2020-09-17
CUST-00496,57,384.31,118,Electrónica,0.063,11,11185.4,Málaga,2021-10-01
CUST-00497,100,242.79,232,Belleza,0.882,1,28710.67,Sevilla,2019-10-26
CUST-00498,68,295.64,291,Libros,0.174,20,12879.66,Barcelona,2021-04-18
CUST-00499,97,486.75,114,Libros,0.516,11,48891.49,Barcelona,2019-12-08
CUST-00500,2,258.39,71,Alimentación,0.44,7,190.89,Murcia,2021-08-10
CUST-00501,39,105.65,185,Deportes,0.602,3,3687.71,Bilbao,2020-04-29
CUST-00502,124,342.49,245,Ropa,0.211,5,37480.1,Málaga,2020-04-21
CUST-00503,12,77.02,303,Deportes,0.161,20,703.7,Madrid,2022-12-30
CUST-00504,43,140.26,92,Electrónica,0.517,12,5062.7,Valencia,2021-02-28
CUST-00505,22,120.05,310,Libros,0.993,15,1197.77,Madrid,2022-08-28
CUST-00506,150,412.92,93,Hogar,0.623,16,33326.89,Zaragoza,2022-01-23
CUST-00507,18,126.46,197,Alimentación,0.132,0,1097.43,Málaga,2022-10-27
CUST-00508,25,101.05,314,Hogar,0.6,17,1902.26,Zaragoza,2018-08-29
CUST-00509,34,452.46,276,Alimentación,0.828,20,10589.28,Barcelona,2020-05-11
CUST-00510,136,223.04,246,Electrónica,0.79,12,18669.2,Málaga,2022-07-06
CUST-00511,35,138.44,119,Juguetes,0.91,2,2688.91,Barcelona,2022-12-01
CUST-00512,49,17.65,3,Libros,0.578,3,664.02,Zaragoza,2020-02-08
CUST-00513,105,190.7,79,Belleza,0.426,18,10577.8,Sevilla,2022-10-17
CUST-00514,71,496.02,203,Belleza,0.755,13,28064.57,Zaragoza,2021-02-15
CUST-00515,95,286.16,247,Hogar,0.254,9,22288.77,Murcia,2022-05-05
CUST-00516,31,377.69,228,Hogar,0.783,5,4569.21,Zaragoza,2020-11-07
CUST-00517,141,312.8,350,Belleza,0.707,5,28676.65,Zaragoza,2021-07-26
CUST-00518,38,243.76,307,Ropa,0.435,2,4972.15,Madrid,2020-01-30
CUST-00519,99,466.38,205,Electrónica,0.614,16,25755.56,Barcelona,2023-05-28
CUST-00520,127,227.9,103,Hogar,0.851,16,16133.17,Madrid,2018-03-10
CUST-00521,10,189.47,335,Hogar,0.0,5,716.5,Sevilla,2019-07-20
CUST-00522,102,211.64,102,Belleza,0.518,2,24334.47,Zaragoza,2021-01-30
CUST-00523,89,482.19,141,Belleza,0.226,6,30438.82,Bilbao,2020-04-07
CUST-00524,45,212.46,54,Libros,0.559,16,5400.14,Madrid,2023-04-24
CUST-00525,138,409.38,294,Libros,0.25,14,66067.42,Barcelona,2021-02-27
CUST-00526,87,481.2,234,Deportes,0.682,18,45038.6,Murcia,2020-09-14
CUST-00527,18,200.6,112,Libros,0.677,7,3683.54,Barcelona,2020-04-24
CUST-00528,68,135.4,47,Electrónica,0.399,10,3392.17,Málaga,2023-03-23
CUST-00529,81,186.47,293,Alimentación,0.269,6,11314.45,Valencia,2019-02-13
CUST-00530,68,115.29,103,Deportes,0.835,19,4863.96,Sevilla,2022-05-15
CUST-00531,21,342.77,339,Ropa,0.493,0,7110.49,Barcelona,2021-01-13
CUST-00532,96,316.02,252,Alimentación,0.898,18,32822.35,Madrid,2020-10-02
CUST-00533,102,122.71,295,Libros,0.128,16,12758.52,Valencia,2020-09-06
CUST-00534,101,432.29,89,Belleza,0.457,3,40536.02,Madrid,2020-07-31
CUST-00535,4,341.94,194,Electrónica,0.581,10,855.45,Málaga,2022-11-01
CUST-00536,141,142.48,137,Hogar,0.471,19,12230.33,Bilbao,2019-01-12
CUST-00537,54,218.26,190,Juguetes,0.365,12,6501.96,Murcia,2019-01-04
CUST-00538,26,364.6,120,Deportes,0.555,12,4516.62,Valencia,2022-06-27
CUST-00539,3,100.65,255,Alimentación,0.134,20,231.08,Valencia,2022-01-15
CUST-00540,77,136.72,290,Alimentación,0.048,3,9700.92,Málaga,2018-05-03
CUST-00541,122,421.9,49,Libros,0.45,10,27475.25,Sevilla,2020-01-08
CUST-00542,6,214.7,179,Belleza,0.867,19,617.13,Bilbao,2021-03-25
CUST-00543,91,172.67,261,Libros,0.487,14,17294.78,Valencia,2020-02-20
CUST-00544,38,436.1,327,Alimentación,0.808,10,11262.77,Bilbao,2021-06-08
CUST-00545,21,93.57,116,Ropa,0.313,20,1104.75,Zaragoza,2019-07-02
CUST-00546,114,393.77,185,Libros,0.748,16,52474.96,Zaragoza,2020-04-27
CUST-00547,6,75.64,120,Hogar,0.662,2,222.16,Valencia,2020-03-24
CUST-00548,17,469.34,242,Ropa,0.548,0,7929.63,Barcelona,2020-12-09
CUST-00549,68,314.78,43,Ropa,0.655,12,12381.39,Barcelona,2019-05-22
CUST-00550,33,78.67,87,Alimentación,0.029,11,2789.08,Bilbao,2019-10-29
CUST-00551,139,468.41,280,Alimentación,0.445,17,29906.71,Murcia,2021-05-08
CUST-00552,135,325.3,273,Juguetes,0.31,11,32211.43,Murcia,2019-04-11
CUST-00553,79,192.4,133,Alimentación,0.156,0,4561.14,Barcelona,2022-07-28
CUST-00554,74,242.56,4,Belleza,0.688,15,20682.45,Valencia,2020-09-04
CUST-00555,111,402.01,305,Electrónica,0.231,0,35403.57,Bilbao,2019-01-22
CUST-00556,102,136.2,330,Juguetes,0.39,12,6925.82,Zaragoza,2018-06-12
CUST-00557,133,385.8,313,Deportes,0.808,8,28539.87,Zaragoza,2022-03-02
CUST-00558,49,428.94,93,Juguetes,0.137,3,18353.04,Bilbao,2021-06-19
CUST-00559,126,106.08,9,Libros,0.152,17,4276.05,Murcia,2023-06-15
CUST-00560,69,75.64,224,Libros,0.727,7,1989.43,Barcelona,2018-01-31
CUST-00561,88,218.82,255,Deportes,0.998,14,17855.11,Murcia,2018-03-06
CUST-00562,38,42.18,200,Ropa,0.071,15,742.83,Málaga,2023-01-09
CUST-00563,4,74.15,365,Juguetes,0.249,14,154.96,Bilbao,2018-03-10
CUST-00564,25,267.75,106,Alimentación,0.473,9,7648.24,Sevilla,2018-11-21
CUST-00565,65,248.4,152,Ropa,0.199,1,17393.96,Madrid,2019-03-23
CUST-00566,112,172.39,85,Deportes,0.794,18,7871.44,Barcelona,2022-06-05
CUST-00567,11,296.82,353,Electrónica,0.475,19,1434.95,Sevilla,2022-04-28
CUST-00568,41,257.46,351,Deportes,0.619,20,3737.27,Barcelona,2019-12-30
CUST-00569,33,251.6,162,Ropa,0.982,20,8145.28,Valencia,2022-07-08
CUST-00570,6,349.29,183,Deportes,0.724,8,2323.75,Murcia,2020-09-20
CUST-00571,139,353.06,97,Libros,0.567,17,30078.19,Murcia,2022-02-08
CUST-00572,142,92.77,271,Libros,0.155,9,13667.03,Murcia,2021-01-14
CUST-00573,1,391.32,259,Alimentación,0.379,5,428.35,Málaga,2021-06-23
CUST-00574,83,364.69,337,Deportes,0.967,12,14253.27,Málaga,2021-10-31
CUST-00575,73,171.46,328,Hogar,0.322,3,9648.79,Murcia,2018-05-17
CUST-00576,46,438.64,103,Hogar,0.107,6,7846.57,Madrid,2021-03-15
CUST-00577,135,317.63,302,Alimentación,0.256,11,21382.16,Zaragoza,2022-01-10
CUST-00578,54,333.04,40,Electrónica,0.468,20,6377.73,Barcelona,2021-02-16
CUST-00579,15,414.47,136,Belleza,0.529,2,6534.19,Zaragoza,2018-06-09
CUST-00580,26,366.71,272,Ropa,0.385,6,7375.6,Sevilla,2019-05-25
CUST-00581,28,386.65,295,Juguetes,0.358,14,10093.22,Valencia,2020-05-24
CUST-00582,47,281.73,258,Hogar,0.338,5,10334.98,Barcelona,2021-05-13
CUST-00583,81,281.79,166,Belleza,0.845,13,22545.75,Murcia,2020-05-31
CUST-00584,145,279.63,192,Deportes,0.766,8,25301.23,Málaga,2020-07-15
CUST-00585,1,367.26,145,Juguetes,0.596,16,154.83,Murcia,2022-12-29
CUST-00586,77,492.43,109,Electrónica,0.856,0,37703.67,Bilbao,2023-04-16
CUST-00587,25,33.3,182,Hogar,0.156,8,524.79,Bilbao,2021-04-07
CUST-00588,66,408.37,47,Deportes,0.57,18,30350.95,Sevilla,2022-02-12
CUST-00589,124,98.86,353,Belleza,0.703,3,10244.64,Barcelona,2019-09-08
CUST-00590,21,393.36,171,Juguetes,0.348,13,5574.8,Madrid,2022-11-13
CUST-00591,3,322.44,323,Deportes,0.382,9,746.72,Barcelona,2019-10-16
CUST-00592,129,353.42,78,Belleza,0.051,12,53521.14,Valencia,2022-03-22
CUST-00593,111,155.54,201,Deportes,0.148,10,6462.1,Barcelona,2021-03-16
CUST-00594,68,56.26,256,Juguetes,0.434,4,3771.47,Madrid,2020-09-11
CUST-00595,102,331.34,100,Alimentación,0.561,16,17629.07,Sevilla,2018-05-27
CUST-00596,83,347.1,294,Juguetes,0.09,13,19624.51,Bilbao,2019-12-15
CUST-00597,89,303.03,12,Belleza,0.77,5,32063.88,Sevilla,2021-06-16
CUST-00598,113,36.77,119,Hogar,0.2,11,1829.83,Murcia,2022-01-31
CUST-00599,14,132.88,317,Ropa,0.927,9,581.09,Barcelona,2021-11-21
CUST-00600,116,243.53,169,Libros,0.209,17,13861.67,Barcelona,2021-01-24
CUST-00601,37,352.11,342,Alimentación,0.018,18,14531.98,Bilbao,2020-12-14
CUST-00602,44,44.15,102,Libros,0.789,19,1057.07,Madrid,2020-08-10
CUST-00603,100,335.28,339,Ropa,0.852,11,36138.29,Madrid,2018-02-09
CUST-00604,60,490.2,260,Juguetes,0.977,3,32749.82,Bilbao,2020-09-19
CUST-00605,51,257.82,234,Hogar,0.561,0,4415.07,Barcelona,2023-03-04
CUST-00606,126,205.8,80,Belleza,0.018,11,16072.96,Bilbao,2019-09-12
CUST-00607,16,318.51,198,Libros,0.89,0,5859.17,Sevilla,2023-04-28
CUST-00608,39,180.77,201,Deportes,0.657,2,6746.18,Bilbao,2020-12-02
CUST-00609,62,292.86,218,Juguetes,0.971,19,10828.23,Sevilla,2021-01-15
CUST-00610,36,296.8,350,Deportes,0.8,4,6176.87,Valencia,2021-12-15
CUST-00611,38,333.27,289,Juguetes,0.917,10,4572.21,Valencia,2020-12-27
CUST-00612,82,422.17,74,Hogar,0.727,10,37806.9,Barcelona,2020-04-27
CUST-00613,114,376.62,326,Libros,0.933,8,18752.21,Zaragoza,2019-01-20
CUST-00614,48,27.71,313,Hogar,0.617,19,1077.82,Barcelona,2019-04-18
CUST-00615,7,189.24,352,Deportes,0.78,4,996.28,Sevilla,2021-05-23
CUST-00616,48,428.28,251,Belleza,0.474,5,9742.87,Murcia,2018-03-08
CUST-00617,70,475.85,113,Electrónica,0.742,6,32709.89,Zaragoza,2018-05-16
CUST-00618,126,348.61,234,Alimentación,0.888,13,29182.8,Valencia,2018-03-27
CUST-00619,101,311.58,292,Belleza,0.594,16,27606.83,Zaragoza,2021-12-13
CUST-00620,116,236.6,21,Ropa,0.878,7,21046.17,Madrid,2020-03-21
CUST-00621,133,386.1,25,Juguetes,0.19,14,33801.27,Madrid,2019-09-16
CUST-00622,43,219.89,313,Alimentación,0.919,16,10526.63,Bilbao,2020-08-07
CUST-00623,129,69.89,299,Ropa,0.938,17,3802.65,Murcia,2020-04-26
CUST-00624,7,101.76,302,Alimentación,0.897,6,779.49,Málaga,2018-07-04
CUST-00625,42,363.41,63,Belleza,0.091,14,13289.15,Bilbao,2018-06-24
CUST-00626,97,281.92,22,Hogar,0.768,10,22121.53,Zaragoza,2021-09-12
CUST-00627,38,101.75,364,Hogar,0.051,9,2237.03,Valencia,2022-04-24
CUST-00628,47,72.01,67,Libros,0.96,0,2911.67,Murcia,2019-06-03
CUST-00629,128,429.87,278,Alimentación,0.807,19,60219.36,Madrid,2019-05-03
CUST-00630,117,213.92,40,Alimentación,0.601,0,13020.95,Sevilla,2021-01-25
CUST-00631,13,104.65,28,Deportes,0.653,1,586.13,Bilbao,2018-03-08
CUST-00632,23,38.78,213,Belleza,0.994,5,807.1,Bilbao,2021-06-05
CUST-00633,149,189.69,18,Alimentación,0.093,9,16690.9,Valencia,2023-01-13
